0.04,0.04,0.045,0.04,0.04,0.04,0.045,0.01,0.02,0.03
0.04001,0.04,0.045,0.04,0.04,0.04,0.045,0.01,0.02,0.03
0.04,0.04001,0.045,0.04,0.04,0.04,0.045,0.01,0.02,0.03
0.04,0.04,0.04501,0.04,0.04,0.04,0.045,0.01,0.02,0.03
0.04,0.04,0.045,0.04001,0.04,0.04,0.045,0.01,0.02,0.03
0.04,0.04,0.045,0.04,0.04001,0.04,0.045,0.01,0.02,0.03
0.04,0.04,0.045,0.04,0.04,0.04001,0.045,0.01,0.02,0.03
0.04,0.04,0.045,0.04,0.04,0.04,0.04501,0.01,0.02,0.03
0.04,0.04,0.045,0.04,0.04,0.04,0.045,0.01001,0.02,0.03
0.04,0.04,0.045,0.04,0.04,0.04,0.045,0.01,0.02001,0.03
0.04,0.04,0.045,0.04,0.04,0.04,0.045,0.01,0.02001,0.03
0.04,0.04,0.045,0.04,0.04,0.04,0.045,0.01,0.02,0.03001
0.0376382633,0.0385590536,0.0438862092,0.0395141319,0.0372833536,0.0394856559,0.0424691268,0.0100219781,0.0216625489,0.0300046937
0.0355601251,0.0371228595,0.0429691772,0.0392440462,0.0352988964,0.0391903881,0.0395954049,0.00969941401,0.0229974793,0.0293840564
0.0384857476,0.0389936662,0.0443167582,0.0397656257,0.0384571202,0.0397473065,0.0430603929,0.00984655899,0.0210032512,0.0296968734
0.038910841,0.0392950773,0.0445014843,0.039813734,0.0388446419,0.0398005716,0.0436775542,0.00992804469,0.0207359878,0.0298521579
0.038920841,0.0392950773,0.0445014843,0.039813734,0.0388446419,0.0398005716,0.0436775542,0.00992804469,0.0207359878,0.0298521579
0.038910841,0.0393050773,0.0445014843,0.039813734,0.0388446419,0.0398005716,0.0436775542,0.00992804469,0.0207359878,0.0298521579
0.038910841,0.0392950773,0.0445114843,0.039813734,0.0388446419,0.0398005716,0.0436775542,0.00992804469,0.0207359878,0.0298521579
0.038910841,0.0392950773,0.0445014843,0.039823734,0.0388446419,0.0398005716,0.0436775542,0.00992804469,0.0207359878,0.0298521579
0.038910841,0.0392950773,0.0445014843,0.039813734,0.0388546419,0.0398005716,0.0436775542,0.00992804469,0.0207359878,0.0298521579
