0.0341918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0351346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0314901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0646020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0484035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0413223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0328666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0189504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0235673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0333932882
0.0327068376,0.0337092954,0.0300935402,0.0631444254,0.0473480123,0.0402117653,0.0315584025,0.0174470251,0.0221240497,0.0318344318
0.0328013182,0.0337719495,0.0300977863,0.0632881126,0.0474271352,0.0401230784,0.0316330987,0.0174413709,0.0220664565,0.0317604651
0.0172449451,0.0177422674,0.0158198023,0.0332863313,0.0513136363,0.0586383403,0.046187464,0.00920511032,0.0116405503,0.0168237095
0.0187449451,0.0177422674,0.0158198023,0.0332863313,0.0513136363,0.0586383403,0.046187464,0.00920511032,0.0116405503,0.0168237095
0.0172449451,0.0192422674,0.0158198023,0.0332863313,0.0513136363,0.0586383403,0.046187464,0.00920511032,0.0116405503,0.0168237095
0.0172449451,0.0177422674,0.0173198023,0.0332863313,0.0513136363,0.0586383403,0.046187464,0.00920511032,0.0116405503,0.0168237095
0.0172449451,0.0177422674,0.0158198023,0.0347863313,0.0513136363,0.0586383403,0.046187464,0.00920511032,0.0116405503,0.0168237095
0.0172449451,0.0177422674,0.0158198023,0.0332863313,0.0528136363,0.0586383403,0.046187464,0.00920511032,0.0116405503,0.0168237095
0.0172449451,0.0177422674,0.0158198023,0.0332863313,0.0513136363,0.0601383403,0.046187464,0.00920511032,0.0116405503,0.0168237095
0.0172449451,0.0177422674,0.0158198023,0.0332863313,0.0513136363,0.0586383403,0.047687464,0.00920511032,0.0116405503,0.0168237095
0.0172449451,0.0177422674,0.0158198023,0.0332863313,0.0513136363,0.0586383403,0.046187464,0.0107051103,0.0116405503,0.0168237095
0.0172449451,0.0177422674,0.0158198023,0.0332863313,0.0513136363,0.0586383403,0.046187464,0.00920511032,0.0131405503,0.0168237095
0.0172449451,0.0177422674,0.0158198023,0.0332863313,0.0513136363,0.0586383403,0.046187464,0.00920511032,0.0116405503,0.0183237095
0.0171596246,0.0173175253,0.0152316361,0.0330452725,0.0487852941,0.0564228354,0.0450969349,0.00922457107,0.011318257,0.017158521
0.0186596246,0.0173175253,0.0152316361,0.0330452725,0.0487852941,0.0564228354,0.0450969349,0.00922457107,0.011318257,0.017158521
0.0171596246,0.0188175253,0.0152316361,0.0330452725,0.0487852941,0.0564228354,0.0450969349,0.00922457107,0.011318257,0.017158521
0.0171596246,0.0173175253,0.0167316361,0.0330452725,0.0487852941,0.0564228354,0.0450969349,0.00922457107,0.011318257,0.017158521
0.0171596246,0.0173175253,0.0152316361,0.0345452725,0.0487852941,0.0564228354,0.0450969349,0.00922457107,0.011318257,0.017158521
0.0171596246,0.0173175253,0.0152316361,0.0330452725,0.0502852941,0.0564228354,0.0450969349,0.00922457107,0.011318257,0.017158521
0.0171596246,0.0173175253,0.0152316361,0.0330452725,0.0487852941,0.0579228354,0.0450969349,0.00922457107,0.011318257,0.017158521
0.0171596246,0.0173175253,0.0152316361,0.0330452725,0.0487852941,0.0564228354,0.0465969349,0.00922457107,0.011318257,0.017158521
0.0171596246,0.0173175253,0.0152316361,0.0330452725,0.0487852941,0.0564228354,0.0450969349,0.0107245711,0.011318257,0.017158521
0.0171596246,0.0173175253,0.0152316361,0.0330452725,0.0487852941,0.0564228354,0.0450969349,0.00922457107,0.012818257,0.017158521
0.0171596246,0.0173175253,0.0152316361,0.0330452725,0.0487852941,0.0564228354,0.0450969349,0.00922457107,0.011318257,0.018658521
0.0166948819,0.0170523247,0.0152789813,0.032351484,0.0486829826,0.0571271315,0.0448489734,0.00925070744,0.0116452599,0.0174910613
0.0181948819,0.0170523247,0.0152789813,0.032351484,0.0486829826,0.0571271315,0.0448489734,0.00925070744,0.0116452599,0.0174910613
0.0166948819,0.0185523247,0.0152789813,0.032351484,0.0486829826,0.0571271315,0.0448489734,0.00925070744,0.0116452599,0.0174910613
0.0166948819,0.0170523247,0.0167789813,0.032351484,0.0486829826,0.0571271315,0.0448489734,0.00925070744,0.0116452599,0.0174910613
0.0166948819,0.0170523247,0.0152789813,0.033851484,0.0486829826,0.0571271315,0.0448489734,0.00925070744,0.0116452599,0.0174910613
0.0166948819,0.0170523247,0.0152789813,0.032351484,0.0501829826,0.0571271315,0.0448489734,0.00925070744,0.0116452599,0.0174910613
0.0166948819,0.0170523247,0.0152789813,0.032351484,0.0486829826,0.0586271315,0.0448489734,0.00925070744,0.0116452599,0.0174910613
0.0166948819,0.0170523247,0.0152789813,0.032351484,0.0486829826,0.0571271315,0.0463489734,0.00925070744,0.0116452599,0.0174910613
0.0166948819,0.0170523247,0.0152789813,0.032351484,0.0486829826,0.0571271315,0.0448489734,0.0107507074,0.0116452599,0.0174910613
0.0166948819,0.0170523247,0.0152789813,0.032351484,0.0486829826,0.0571271315,0.0448489734,0.00925070744,0.0131452599,0.0174910613
0.0166948819,0.0170523247,0.0152789813,0.032351484,0.0486829826,0.0571271315,0.0448489734,0.00925070744,0.0116452599,0.0189910613
0.0179072593,0.0176175073,0.0151933392,0.0353867153,0.0494755579,0.0577132754,0.045193475,0.00909940029,0.0116271265,0.0180338611
0.0193360199,0.0195231941,0.0173676088,0.041111889,0.0561724884,0.0576494877,0.0459631561,0.00928840167,0.0113918234,0.0152349712
0.0326918391,0.0336346301,0.0150000001,0.0631020498,0.0734755665,0.0774543782,0.0610082291,0.00349008924,0.0220673939,0.0318932882
0.0341918391,0.0336346301,0.0150000001,0.0631020498,0.0734755665,0.0774543782,0.0610082291,0.00349008924,0.0220673939,0.0318932882
0.0326918391,0.0351346301,0.0150000001,0.0631020498,0.0734755665,0.0774543782,0.0610082291,0.00349008924,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0165000001,0.0631020498,0.0734755665,0.0774543782,0.0610082291,0.00349008924,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0150000001,0.0646020498,0.0734755665,0.0774543782,0.0610082291,0.00349008924,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0150000001,0.0631020498,0.0749755665,0.0774543782,0.0610082291,0.00349008924,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0150000001,0.0631020498,0.0734755665,0.0789543782,0.0610082291,0.00349008924,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0150000001,0.0631020498,0.0734755665,0.0774543782,0.0625082291,0.00349008924,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0150000001,0.0631020498,0.0734755665,0.0774543782,0.0610082291,0.00499008924,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0150000001,0.0631020498,0.0734755665,0.0774543782,0.0610082291,0.00349008924,0.0235673939,0.0318932882
0.0326918391,0.0336346301,0.0150000001,0.0631020498,0.0734755665,0.0774543782,0.0610082291,0.00349008924,0.0220673939,0.0333932882
0.0316606444,0.0332208721,0.0150528221,0.0598725533,0.072523502,0.0756745049,0.0608750736,0.00366273433,0.0216413776,0.0306859523
