0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0336918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0346346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0309901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0641020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0479035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0408223024,0.0313666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0323666988,0.0174504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0184504461,0.0220673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0230673939,0.0318932882
0.0326918391,0.0336346301,0.0299901466,0.0631020498,0.0469035559,0.0398223024,0.0313666988,0.0174504461,0.0220673939,0.0328932882
0.0336598635,0.0344776491,0.030755401,0.0637192393,0.0469040854,0.0395862633,0.0323441311,0.017431108,0.0222736677,0.0329951579
0.0328524842,0.0338374137,0.0301490019,0.0633746562,0.0476755152,0.0402673927,0.0317619562,0.0174384139,0.0220679031,0.0317047565
0.0172449451,0.0495269928,0.0441604909,0.0332863313,0.0438367272,0.0586383403,0.046187464,0.00920511032,0.0324942375,0.0437204948
0.0182449451,0.0495269928,0.0441604909,0.0332863313,0.0438367272,0.0586383403,0.046187464,0.00920511032,0.0324942375,0.0437204948
0.0172449451,0.0505269928,0.0441604909,0.0332863313,0.0438367272,0.0586383403,0.046187464,0.00920511032,0.0324942375,0.0437204948
0.0172449451,0.0495269928,0.0451604909,0.0332863313,0.0438367272,0.0586383403,0.046187464,0.00920511032,0.0324942375,0.0437204948
0.0172449451,0.0495269928,0.0441604909,0.0342863313,0.0438367272,0.0586383403,0.046187464,0.00920511032,0.0324942375,0.0437204948
0.0172449451,0.0495269928,0.0441604909,0.0332863313,0.0448367272,0.0586383403,0.046187464,0.00920511032,0.0324942375,0.0437204948
0.0172449451,0.0495269928,0.0441604909,0.0332863313,0.0438367272,0.0596383403,0.046187464,0.00920511032,0.0324942375,0.0437204948
0.0172449451,0.0495269928,0.0441604909,0.0332863313,0.0438367272,0.0586383403,0.047187464,0.00920511032,0.0324942375,0.0437204948
0.0172449451,0.0495269928,0.0441604909,0.0332863313,0.0438367272,0.0586383403,0.046187464,0.0102051103,0.0324942375,0.0437204948
0.0172449451,0.0495269928,0.0441604909,0.0332863313,0.0438367272,0.0586383403,0.046187464,0.00920511032,0.0334942375,0.0437204948
