0.0337523148,0.0334858134,0.0301289733,0.0624872145,0.0468223798,0.0394338458,0.0313014036,0.0176857413,0.0213955462,0.0313329055
0.0326700776,0.0324355199,0.0294353548,0.0629744382,0.0443145261,0.0401575922,0.0311765264,0.0166381449,0.0221563925,0.0303271862
0.0311400875,0.033697817,0.0301977161,0.0639089375,0.0464838716,0.0395442749,0.0327244932,0.0180246109,0.0234266543,0.0336601071
0.0324577858,0.0336128846,0.0299857356,0.0650941717,0.0480454792,0.0382115909,0.0315827483,0.0178315763,0.0228338739,0.0323524485
0.0327116942,0.03645034,0.0296720388,0.0586040147,0.0445671652,0.0411405537,0.0297489983,0.0172647238,0.0221709065,0.0312854167
0.032494978,0.0329051778,0.0308184169,0.0617945469,0.049291805,0.0403369234,0.0300335161,0.017583888,0.0215331573,0.0339495208
0.0326693846,0.0331149466,0.0290593538,0.0610747832,0.0482892828,0.0402886264,0.0317991851,0.0171099354,0.0222677074,0.0311987173
0.0315716525,0.0325257644,0.0297659191,0.0648816971,0.0482637393,0.0397715062,0.0311370689,0.0170717487,0.0223735074,0.0317958589
0.0322821475,0.0320296456,0.0290280749,0.0628768042,0.045949997,0.0406220699,0.0323595648,0.0175244532,0.0226463945,0.0312013136
0.0323227628,0.0341959171,0.0308648817,0.0610377365,0.0484465259,0.0417657803,0.031644844,0.0169460584,0.0221225756,0.0333968929
0.0325050704,0.033131022,0.0302643549,0.0642100934,0.0492269869,0.0425181295,0.0302534696,0.0174133844,0.0220893097,0.0317328935
0.0340376458,0.0345980069,0.0313399744,0.0630824456,0.0477887675,0.0389208563,0.0319408649,0.0175466664,0.0227560833,0.0326627497
0.033018371,0.0314270836,0.0300258634,0.0646414843,0.0465856111,0.0383441523,0.0318839372,0.0186211354,0.0222104355,0.0306348103
0.0316073402,0.0332276141,0.0294650768,0.0660205334,0.0462454666,0.0393246586,0.0306021447,0.0179582788,0.0222659079,0.0306084374
0.0320460026,0.03561858,0.029249374,0.0622314239,0.0454649876,0.0385068041,0.0320930487,0.0173757215,0.0219018803,0.0327877598
0.0334114657,0.0332367626,0.0304394412,0.0639127614,0.0453442258,0.0364904257,0.0343491078,0.0174859049,0.0229227728,0.0308555231
0.0319848215,0.0337520081,0.030401209,0.0646095849,0.0485527259,0.0417237728,0.0313131055,0.0179302482,0.0222762465,0.0314624643
0.033456425,0.0325479169,0.0305307181,0.0627814368,0.0471371752,0.0401366518,0.031786485,0.0174330302,0.0224114205,0.0325016288
0.0324606909,0.0305985687,0.029077743,0.0667937107,0.0460143689,0.0374086469,0.0315142566,0.0174499978,0.0224354365,0.0328410309
0.0330905293,0.0344898685,0.0308685694,0.062028026,0.046529937,0.0398529003,0.0310645923,0.0163117507,0.0209713425,0.0312050602
